event_id,device_id,timestamp,longitude,latitude
1604201,-4487490092892040378,2016-05-05T10:28:41.000-06:00,0.0,0.0
1604202,-1656894751624916732,2016-05-05T10:29:42.000-06:00,116.39,39.91
1604328,6012973466780966826,2016-05-05T10:11:24.000-06:00,0.0,0.0
1604803,-4496984528158017,2016-05-07T10:04:02.000-06:00,121.32,31.1
1605440,-5144090232766436256,2016-05-03T11:12:03.000-06:00,104.78,29.37
1605898,-8730307490994656907,2016-05-05T11:33:09.000-06:00,121.19,32.34
1607016,-3098182513494911010,2016-05-03T12:19:06.000-06:00,116.23,40.1
1607036,-3680792582266044240,2016-05-03T12:11:06.000-06:00,119.47,32.21
1607669,-8154997111735497439,2016-05-05T12:29:22.000-06:00,121.6,31.21
1608260,796539728010993893,2016-05-01T13:14:14.000-06:00,108.46,32.9
1611635,-1171113590559470385,2016-05-04T15:58:27.000-06:00,116.24,39.88
1613835,3661130980936010707,2016-05-06T16:12:04.000-06:00,114.36,36.06
1614396,9187618682698553222,2016-05-01T17:06:54.000-06:00,0.0,0.0
1615101,3542436114279646144,2016-05-04T17:21:02.000-06:00,0.0,0.0
1616547,-497032185747712807,2016-05-03T18:10:54.000-06:00,117.05,39.23
1616895,5373122747685430648,2016-05-04T18:46:53.000-06:00,126.69,45.72
1617095,-545431430399598209,2016-05-05T18:11:08.000-06:00,0.0,0.0
1617629,-2465016546731943713,2016-05-01T19:33:50.000-06:00,116.54,25.98
1618679,9161556264947841692,2016-05-04T19:06:34.000-06:00,0.0,0.0
1620078,4494510065367715067,2016-05-04T20:55:22.000-06:00,0.0,0.0
1620830,6693049524836921134,2016-05-06T20:11:53.000-06:00,0.0,0.0
1621055,1530024674173533657,2016-05-07T20:05:01.000-06:00,0.0,0.0
1621826,-4789904371226537305,2016-05-03T21:28:19.000-06:00,0.0,0.0
1622265,3230496842847218313,2016-05-05T21:32:57.000-06:00,113.17,23.1
1622913,-8947485515402652920,2016-05-07T21:54:14.000-06:00,113.39,23.09
1625859,2701788131619319960,2016-05-05T23:35:59.000-06:00,0.0,0.0
1625873,7995682190419358979,2016-05-05T23:38:21.000-06:00,121.41,29.33
1625908,8400710900769898592,2016-05-05T23:18:41.000-06:00,120.26,30.22
1625910,2183833963326621357,2016-05-05T23:28:22.000-06:00,0.0,0.0
1625994,1163935642527358119,2016-05-05T23:42:32.000-06:00,112.41,39.32
1628663,-7627255612555450448,2016-05-05T02:59:44.000-06:00,0.0,0.0
1629358,1448798737437496116,2016-05-04T05:03:13.000-06:00,118.72,35.69
1630010,8863754390601534535,2016-05-04T06:47:51.000-06:00,104.05,30.77
1631291,489289882692060429,2016-05-02T07:05:20.000-06:00,0.0,0.0
1631737,7762442857524239578,2016-05-02T00:09:27.000-06:00,117.38,31.77
1632134,-5806464754372235179,2016-05-04T00:10:59.000-06:00,0.0,0.0
1632196,4360724484956261264,2016-05-05T00:24:14.000-06:00,80.46,5.95
1633326,5499466531572133131,2016-05-06T01:03:38.000-06:00,0.0,0.0
1634110,812352014294252782,2016-05-01T03:40:23.000-06:00,118.81,31.88
1634737,6871174750645130490,2016-05-02T04:49:29.000-06:00,121.29,30.79
1636369,5924570317491189769,2016-05-04T06:54:09.000-06:00,0.0,0.0
1638783,4558959792347496111,2016-05-01T08:28:51.000-06:00,112.44,38.01
1641253,5212493181968834926,2016-05-05T08:58:03.000-06:00,113.24,35.24
1643774,2139534061512620158,2016-05-07T10:26:25.000-06:00,111.3,30.69
1644531,-6242501228649113250,2016-05-03T11:10:31.000-06:00,111.21,27.84
1647050,-3139977751640457090,2016-05-06T13:54:01.000-06:00,117.21,36.65
1647280,-6510680360023501546,2016-05-06T00:37:58.000-06:00,120.4,36.16
1648104,-679891539282105099,2016-05-04T14:06:24.000-06:00,115.82,29.01
1649800,512536080377762488,2016-05-05T15:24:34.000-06:00,115.24,35.15
1650358,-7113963204211213874,2016-05-01T16:04:42.000-06:00,0.0,0.0
1653021,-9150058871674889191,2016-05-07T17:02:13.000-06:00,0.0,0.0
1654196,-956622242686274846,2016-05-06T18:37:42.000-06:00,120.15,35.93
1655048,-3512459828260698583,2016-05-03T19:50:58.000-06:00,119.99,31.79
1660033,1871976954615818768,2016-05-05T22:16:20.000-06:00,115.25,31.81
1660940,7265202770588035188,2016-05-02T23:33:53.000-06:00,0.0,0.0
1663102,-9113771990276591006,2016-05-02T06:10:45.000-06:00,113.22,35.23
1663238,3256112925608597835,2016-05-03T05:59:01.000-06:00,115.86,28.75
1663671,4428497022816068453,2016-05-07T09:40:23.000-06:00,0.0,0.0
1664554,-3453325456199276391,2016-05-05T10:35:54.000-06:00,113.67,34.79
1668003,3521390525163236174,2016-05-03T07:49:29.000-06:00,113.16,23.41
1668337,-9184594088256165498,2016-05-05T07:06:53.000-06:00,0.0,0.0
1670406,4257402096060365453,2016-05-03T09:02:11.000-06:00,113.87,23.01
1672280,3482528203560716303,2016-05-01T14:33:04.000-06:00,0.0,0.0
1672305,-1615768235913047879,2016-05-01T14:23:44.000-06:00,116.61,40.08
1672827,8063361639480904359,2016-05-04T14:49:30.000-06:00,0.0,0.0
1675853,-3622041877608098675,2016-05-01T10:15:02.000-06:00,113.28,33.72
1676131,3277865503337823975,2016-05-04T10:03:07.000-06:00,0.0,0.0
1676200,2412082568622181049,2016-05-04T10:04:39.000-06:00,1.0,1.0
1676754,7919726756604725591,2016-05-06T10:05:30.000-06:00,0.0,0.0
1677159,-7910519607243379118,2016-05-02T11:17:57.000-06:00,0.0,0.0
1677824,-5480375704857422779,2016-05-06T11:16:28.000-06:00,109.5,18.26
1677986,7331927164017913550,2016-05-07T11:49:57.000-06:00,126.57,45.9
1679914,8254486505169708293,2016-05-03T17:11:18.000-06:00,113.4,22.06
1680203,6105843536183892677,2016-05-05T17:38:34.000-06:00,116.38,23.57
1680458,327062627702505342,2016-05-06T17:40:23.000-06:00,113.29,40.09
1681331,-1197038574671332417,2016-05-04T18:44:54.000-06:00,0.0,0.0
1681810,7189510889436679311,2016-05-02T19:15:19.000-06:00,121.4,31.26
1683272,-7534283352498534711,2016-05-05T20:09:10.000-06:00,106.38,29.64
1685627,4635769172100574614,2016-05-04T14:50:01.000-06:00,0.0,0.0
1685753,-5554045083314891608,2016-05-04T14:46:39.000-06:00,120.81,31.7
1685959,-7365058064454985619,2016-05-06T14:16:19.000-06:00,111.69,29.07
1687766,-1716101595111805681,2016-05-02T21:22:00.000-06:00,110.28,25.26
1687897,2284267312329934547,2016-05-02T21:54:05.000-06:00,113.5,22.25
1688781,-7178188812611964918,2016-05-07T21:19:50.000-06:00,110.74,32.64
1689433,-8680478570900061892,2016-05-03T22:24:43.000-06:00,0.0,0.0
1691382,-7931819755443030320,2016-05-07T23:38:35.000-06:00,1.0,1.0
1692972,-6506583334681525092,2016-05-06T17:41:01.000-06:00,106.59,29.55
1693223,-7738877198722085117,2016-05-07T17:16:45.000-06:00,0.0,0.0
1694388,-2803858671924135044,2016-05-07T18:54:30.000-06:00,117.18,39.21
1695229,8653018395672598111,2016-05-04T19:29:15.000-06:00,106.27,29.29
1697827,8225690677197234823,2016-05-02T21:09:37.000-06:00,0.0,0.0
1699149,6565456718182037160,2016-05-02T22:23:15.000-06:00,112.73,39.71
1699566,6093002121756678917,2016-05-04T22:17:30.000-06:00,108.27,22.8
1700425,8889401848958682832,2016-05-02T23:07:03.000-06:00,118.82,34.11
1701801,-1436408416902222123,2016-05-04T23:57:35.000-06:00,0.0,0.0
1701846,-4711899428622947038,2016-05-05T00:41:25.000-06:00,113.62,22.86
1702077,5212312893329729,2016-05-06T00:00:42.000-06:00,115.91,28.64
1702563,5776071682117620457,2016-05-03T01:12:08.000-06:00,111.15,37.52
1703828,-1590018533776436364,2016-05-01T03:08:01.000-06:00,0.0,0.0
1704157,8033427924034660467,2016-05-07T03:27:50.000-06:00,0.0,0.0
1704586,5939195918596419283,2016-05-06T04:18:30.000-06:00,0.0,0.0
1704751,3186677948044051925,2016-05-02T05:54:08.000-06:00,115.99,36.97
1704758,-6537587455316302996,2016-05-02T05:15:24.000-06:00,0.0,0.0
1705256,6225809183929170265,2016-05-07T05:05:43.000-06:00,0.0,0.0
1705610,-5105332332397066846,2016-05-02T06:08:09.000-06:00,108.33,22.87
1706759,6169563918921329102,2016-05-01T07:48:55.000-06:00,0.0,0.0
1710626,-3928714618800714254,2016-05-05T09:15:11.000-06:00,0.0,0.0
1710980,-5613699937876500045,2016-05-06T09:50:44.000-06:00,118.05,24.56
1712333,-910740469419686828,2016-05-04T10:53:53.000-06:00,116.35,36.53
1714851,-6224178445278585671,2016-05-07T11:13:26.000-06:00,120.46,30.18
1716435,-3996051024955914660,2016-05-06T12:47:15.000-06:00,0.0,0.0
1717964,-677732470694749169,2016-05-05T13:20:12.000-06:00,0.0,0.0
1718004,-325634162809237576,2016-05-06T13:16:29.000-06:00,112.83,32.7
1718741,158940032030721157,2016-05-02T14:39:44.000-06:00,108.29,22.82
1719183,-6542093539413689868,2016-05-04T14:08:10.000-06:00,0.0,0.0
1719822,6633980885449037221,2016-05-06T14:26:39.000-06:00,104.0,30.0
1720248,-140953464550102091,2016-05-03T15:46:50.000-06:00,121.35,31.25
1721095,8759274431511730804,2016-05-06T15:30:53.000-06:00,112.55,37.76
1723345,3915082290673137129,2016-05-01T16:59:47.000-06:00,116.39,39.91
1726361,-7681683490692078091,2016-05-06T18:43:04.000-06:00,121.48,31.24
1726950,4089486733121073710,2016-05-02T19:37:21.000-06:00,114.48,30.61
1728471,-956622242686274846,2016-05-01T20:26:17.000-06:00,0.0,0.0
1730179,7861152824271914358,2016-05-06T20:34:46.000-06:00,0.0,0.0
1731794,5518687186699633713,2016-05-03T01:34:51.000-06:00,113.71,23.02
1733872,-2936195938876136624,2016-05-02T03:55:07.000-06:00,120.61,30.07
1733885,-3226252672306637865,2016-05-02T03:00:09.000-06:00,0.0,0.0
1734982,3931134688556437200,2016-05-02T21:56:44.000-06:00,113.97,36.68
1736181,1544145603717753116,2016-05-04T22:11:04.000-06:00,112.93,27.83
1738027,-1350476710084626974,2016-05-07T22:04:18.000-06:00,0.0,0.0
1738393,-2391853035096905514,2016-05-01T07:10:50.000-06:00,113.21,23.41
1738446,-6218144164306703164,2016-05-01T07:11:57.000-06:00,118.26,36.76
1738607,-805165251400681658,2016-05-01T23:09:45.000-06:00,105.62,27.23
1738670,2694290507892499544,2016-05-02T07:24:40.000-06:00,112.4,34.63
1739402,4969331491823117782,2016-05-05T07:20:08.000-06:00,0.0,0.0
1745728,5176386931084372574,2016-05-06T11:26:23.000-06:00,108.48,22.76
1745780,1512918626776072121,2016-05-07T10:59:45.000-06:00,108.77,34.1
1745806,-9073559398914673381,2016-05-07T11:36:08.000-06:00,122.98,41.11
1748571,-1109612885029299249,2016-05-01T14:25:47.000-06:00,115.66,24.15
1750420,8348731387562401907,2016-05-04T15:31:47.000-06:00,0.0,0.0
1752750,2631881987867552024,2016-05-04T16:54:21.000-06:00,111.37,35.62
1755297,9135576364282171286,2016-05-04T19:03:08.000-06:00,0.0,0.0
1756296,-3555802671943822661,2016-05-03T20:53:19.000-06:00,114.4,30.63
1757909,7420113672834735966,2016-05-05T20:58:20.000-06:00,1.0,1.0
1758320,-2375706523962650887,2016-05-06T21:36:51.000-06:00,0.0,0.0
1758470,5616737608679853922,2016-05-07T21:30:32.000-06:00,130.25,44.71
1760437,5888182890280379895,2016-05-06T23:00:01.000-06:00,113.81,23.01
1760601,-8233861185924417472,2016-05-07T22:57:01.000-06:00,119.91,31.79
1760646,-4998136346114688887,2016-05-07T23:45:09.000-06:00,103.99,30.61
1761178,6115737672068352707,2016-05-03T00:36:18.000-06:00,105.59,29.4
1761419,-6322183814629714398,2016-05-05T00:01:24.000-06:00,120.72,31.3
1763648,-9122549769802880442,2016-05-07T04:21:52.000-06:00,116.56,39.13
1766260,-634165586006664983,2016-05-05T07:11:16.000-06:00,121.35,30.74
1766500,3278905683561765187,2016-05-06T07:04:12.000-06:00,121.23,31.11
1766703,3958655026168883732,2016-05-07T07:34:10.000-06:00,1.0,1.0
1766874,-4418293026441363295,2016-05-01T08:23:27.000-06:00,0.0,0.0
1767412,-8602943747635678093,2016-05-07T08:51:00.000-06:00,0.0,0.0
1767505,-8535807774701344439,2016-05-01T09:19:10.000-06:00,0.0,0.0
1767729,5224275252367452959,2016-05-02T09:04:09.000-06:00,0.0,0.0
1769701,-545431430399598209,2016-05-04T10:08:16.000-06:00,119.0,33.61
1770369,-4673669628873259408,2016-05-06T10:48:12.000-06:00,0.0,0.0
1771562,1186608308763918427,2016-05-05T11:01:01.000-06:00,0.0,0.0
1771973,7856238010899893146,2016-05-07T11:30:12.000-06:00,117.73,34.56
1774531,4979421957387611395,2016-05-05T13:44:21.000-06:00,123.41,41.75
1776684,6959229393231157287,2016-05-02T15:32:57.000-06:00,116.6,39.51
1776773,6383157811127931915,2016-05-02T15:54:13.000-06:00,0.0,0.0
1776810,-4381271413043182787,2016-05-03T15:06:07.000-06:00,0.0,0.0
1777483,-4968154927622705128,2016-05-06T15:17:10.000-06:00,116.37,39.96
1780793,4595533561064381216,2016-05-02T18:42:27.000-06:00,0.0,0.0
1783064,-9016644162214546161,2016-05-05T19:41:09.000-06:00,0.0,0.0
1784299,-4761866090325810221,2016-05-04T20:16:48.000-06:00,0.0,0.0
1784365,-6210791987108999070,2016-05-04T20:03:08.000-06:00,106.76,26.61
1785001,7611575855132899377,2016-05-07T19:58:10.000-06:00,120.62,32.32
1785607,-5261014901757275351,2016-05-03T21:18:52.000-06:00,113.36,27.54
1785683,-4358615810070764507,2016-05-03T21:41:21.000-06:00,104.28,31.05
1787204,-305646660555707660,2016-05-03T22:07:43.000-06:00,0.0,0.0
1788300,6738304754824632519,2016-05-07T22:18:58.000-06:00,0.0,0.0
1789293,-8340098378141155823,2016-05-05T23:47:59.000-06:00,111.92,34.74
1790565,-3145524369079027883,2016-05-06T00:22:41.000-06:00,121.36,31.35
1790621,2089940030187919468,2016-05-07T00:15:16.000-06:00,107.53,33.23
1790673,-4142301196234853798,2016-05-07T00:13:21.000-06:00,117.47,39.19
1791522,7762442857524239578,2016-05-03T02:00:47.000-06:00,117.38,31.77
1792731,1057628008288780448,2016-05-05T05:34:35.000-06:00,120.66,31.18
1794252,-8367857271888126570,2016-05-05T07:14:52.000-06:00,106.61,29.7
1797428,3896266365965711253,2016-05-02T10:40:16.000-06:00,116.27,39.92
1797770,-2072726116117681671,2016-05-03T10:07:16.000-06:00,0.0,0.0
1798190,-3414053684815084017,2016-05-05T10:01:47.000-06:00,129.52,44.57
1799177,6699541195637430987,2016-05-02T11:30:05.000-06:00,0.0,0.0
1799884,4783509992086630170,2016-05-05T11:10:24.000-06:00,114.47,22.6
1800556,3477368667725561691,2016-05-01T12:18:10.000-06:00,108.4,22.83
1801386,3650096660252678277,2016-05-05T12:36:08.000-06:00,113.24,23.14
1801738,-4207995265177543695,2016-05-07T12:02:57.000-06:00,120.03,29.28
1803190,3972936546093254611,2016-05-02T14:43:41.000-06:00,121.59,31.08
1803424,-4428974651114516784,2016-05-03T14:36:28.000-06:00,120.63,40.58
1803915,4129460574740060523,2016-05-01T15:09:41.000-06:00,112.21,31.07
1804308,-153427909315179242,2016-05-04T14:59:00.000-06:00,0.0,0.0
1804353,-1947202059329548448,2016-05-04T15:01:36.000-06:00,120.31,29.14
1804441,3251219411827097944,2016-05-04T15:50:59.000-06:00,116.67,27.4
1805006,-1319995297521489561,2016-05-07T15:43:13.000-06:00,121.15,30.05
1805739,3195080133137460700,2016-05-04T16:05:54.000-06:00,125.32,43.81
1806721,1621161951450612453,2016-05-04T17:11:46.000-06:00,126.63,45.76
1807322,-643777120989676034,2016-05-01T18:48:27.000-06:00,0.0,0.0
1807345,-9186057251409486602,2016-05-01T18:25:39.000-06:00,105.77,32.42
1809225,4320057032699491225,2016-05-03T19:31:18.000-06:00,0.0,0.0
1809356,1186608308763918427,2016-05-04T19:25:31.000-06:00,117.64,24.54
1809740,6522536334048653801,2016-05-06T19:38:22.000-06:00,113.23,22.73
1810199,-2200024706981051998,2016-05-01T20:31:10.000-06:00,104.99,28.87
1810975,-4169487741296566174,2016-05-04T20:55:52.000-06:00,0.0,0.0
1812241,-217293774247722170,2016-05-04T21:12:31.000-06:00,104.04,30.55
1812940,-2112685101999869130,2016-05-07T21:31:57.000-06:00,113.41,22.53
1813307,-9127983430276123114,2016-05-02T22:45:24.000-06:00,119.25,26.05
1813816,-4864412200268155485,2016-05-05T22:51:35.000-06:00,108.42,26.14
1814137,-2813093011280780528,2016-05-06T22:13:28.000-06:00,118.78,32.08
1814950,-1436946646467423247,2016-05-06T22:52:53.000-06:00,123.4,41.76
1817113,5860267520127825055,2016-05-04T02:09:00.000-06:00,106.78,30.39
1817721,-8737356966559391525,2016-05-06T03:51:38.000-06:00,0.0,0.0
1818124,635053868561314388,2016-05-07T04:42:42.000-06:00,116.68,39.51
1819965,225700688050283244,2016-05-03T07:03:54.000-06:00,0.0,0.0
1821704,-7141566883099261087,2016-05-06T08:15:05.000-06:00,104.12,30.61
1823201,2786044170600788970,2016-05-07T09:24:27.000-06:00,111.19,31.29
1823524,-9136552612220152440,2016-05-01T10:41:20.000-06:00,0.0,0.0
1823683,-6242501228649113250,2016-05-02T10:33:55.000-06:00,111.19,27.86
1826969,-5224045662776010571,2016-05-05T12:27:22.000-06:00,109.31,22.39
1828930,-4989081341593559484,2016-05-02T14:00:32.000-06:00,0.0,0.0
1829416,4224644353142582359,2016-05-05T14:17:17.000-06:00,0.0,0.0
1830847,7029667262238249331,2016-05-07T15:38:07.000-06:00,125.51,43.87
1831388,4947336306924893545,2016-05-03T15:57:24.000-06:00,0.0,0.0
1831824,-6416657389944935590,2016-05-05T16:02:11.000-06:00,0.0,0.0
1832632,-3786215048395060507,2016-05-03T17:11:43.000-06:00,0.0,0.0
1835380,6416698638349832034,2016-05-03T19:11:06.000-06:00,115.31,22.96
1837063,3679521631305475582,2016-05-04T20:11:08.000-06:00,117.25,31.74
1837639,-5109874043220049987,2016-05-07T20:51:03.000-06:00,0.0,0.0
1837935,3915082290673137129,2016-05-01T21:30:28.000-06:00,116.39,39.91
1838422,2550667915031212402,2016-05-04T21:01:55.000-06:00,118.81,31.95
1839060,8515271180335771720,2016-05-07T21:51:59.000-06:00,117.14,39.21
1839422,1546790599745694362,2016-05-01T22:44:40.000-06:00,106.84,29.68
1840306,1960831609523333000,2016-05-06T22:34:10.000-06:00,0.0,0.0
1840377,6617253823731549665,2016-05-07T22:41:48.000-06:00,108.86,34.23
1841397,-4408024234436488510,2016-05-04T23:30:21.000-06:00,119.3,26.03
1842480,8997228605075894149,2016-05-05T00:07:38.000-06:00,120.52,31.38
1843706,-1711640495117657078,2016-05-05T02:24:37.000-06:00,0.0,0.0
1844038,2157912266501318300,2016-05-03T03:01:33.000-06:00,112.22,30.34
1844735,-8532200769734003959,2016-05-04T05:45:14.000-06:00,118.87,31.95
1845683,7777464291831545512,2016-05-07T06:22:09.000-06:00,112.52,37.84
1846188,-6684279754498160361,2016-05-03T07:20:57.000-06:00,1.0,1.0
1846524,-1648653384437547392,2016-05-05T07:49:13.000-06:00,119.84,32.93
1846875,-3303587962750710545,2016-05-07T07:07:24.000-06:00,103.96,30.58
1847809,5206136250338494661,2016-05-06T08:44:53.000-06:00,121.66,31.41
1849212,8998172044843656344,2016-05-07T09:48:38.000-06:00,0.0,0.0
1850565,-7415956355570661625,2016-05-06T10:06:58.000-06:00,0.0,0.0
1851736,6679504766474645030,2016-05-06T11:32:56.000-06:00,118.07,36.79
1852900,-5405133571676066898,2016-05-05T12:45:52.000-06:00,119.72,26.82
1853225,2631598803585432110,2016-05-07T12:01:00.000-06:00,116.63,34.72
1855765,5505468932311484037,2016-05-07T14:43:38.000-06:00,117.17,34.2
1857560,-5480375704857422779,2016-05-03T16:21:59.000-06:00,109.5,18.26
1861074,-7295456045290839743,2016-05-07T19:27:16.000-06:00,120.52,31.37
1861267,4039856740717121072,2016-05-02T20:06:36.000-06:00,117.17,34.26
1861847,1844864993519299913,2016-05-04T20:03:02.000-06:00,121.38,28.65
1862515,-2879733095733787705,2016-05-01T21:17:36.000-06:00,0.0,0.0
1862843,4990469410856453395,2016-05-02T20:59:46.000-06:00,103.97,30.62
1863612,-2240222391591477214,2016-05-06T21:27:08.000-06:00,120.3,31.99
1864296,7473457316302764563,2016-05-04T22:10:00.000-06:00,0.0,0.0
1864852,-1599377412791554488,2016-05-06T22:15:08.000-06:00,101.78,36.63
1865470,5176176272850190180,2016-05-03T23:01:52.000-06:00,116.67,34.88
1865814,2727019396793517499,2016-05-05T23:46:45.000-06:00,0.0,0.0
1867086,-8005269162358102831,2016-05-06T00:13:28.000-06:00,1.0,1.0
1867139,-6463811436644805031,2016-05-06T00:33:45.000-06:00,0.0,0.0
1867311,3811365606834846770,2016-05-07T00:25:11.000-06:00,122.88,45.62
1867560,-9086090884397998442,2016-05-04T01:42:28.000-06:00,120.5,31.16
1869106,-5105332332397066846,2016-05-01T04:58:44.000-06:00,108.33,22.87
1869373,5919594923131366108,2016-05-05T05:09:21.000-06:00,0.0,0.0
1869814,-3060307206622137789,2016-05-02T06:07:38.000-06:00,118.76,32.02
1871352,686872589833546835,2016-05-04T07:21:26.000-06:00,0.0,0.0
1872495,11127695373721535,2016-05-04T08:40:32.000-06:00,104.03,30.71
1872643,6933724043977020275,2016-05-04T08:01:29.000-06:00,0.0,0.0
1872902,-4398553331689189001,2016-05-06T08:23:49.000-06:00,118.53,27.92
1873528,-7962198111702106033,2016-05-03T00:29:56.000-06:00,125.32,43.86
1873642,8352549765146154437,2016-05-07T08:11:51.000-06:00,118.3,32.31
1873808,-7900794321699521473,2016-05-01T09:42:59.000-06:00,0.0,0.0
1876048,2736782081216150661,2016-05-03T02:06:53.000-06:00,1.0,1.0
1876752,2152993457127041882,2016-05-04T02:57:30.000-06:00,112.61,26.9
1880931,1239848458752451737,2016-05-02T12:01:26.000-06:00,106.55,29.62
1880964,2205545223752952083,2016-05-02T12:44:47.000-06:00,0.0,0.0
1881843,5083019926611946481,2016-05-06T12:44:19.000-06:00,0.0,0.0
1883207,4464406262218635264,2016-05-02T07:38:20.000-06:00,107.71,35.74
1883389,6546537548974033664,2016-05-03T07:26:02.000-06:00,117.2,39.14
1884218,8703394937897620222,2016-05-06T13:36:12.000-06:00,114.38,36.05
1884226,5193736971399202608,2016-05-06T13:44:03.000-06:00,121.39,29.67
1885754,403651852378937861,2016-05-03T14:33:25.000-06:00,0.0,0.0
1885979,-990759820537114893,2016-05-03T14:25:15.000-06:00,119.83,33.99
1886111,8929939717140865409,2016-05-04T14:05:14.000-06:00,120.53,37.63
1886862,3724654925765159056,2016-05-05T14:01:54.000-06:00,123.75,41.81
1886884,8405373553072507128,2016-05-05T14:38:41.000-06:00,124.38,43.17
1887206,-5358857938598340938,2016-05-06T14:15:57.000-06:00,98.51,39.73
1888266,2401239152014920383,2016-05-03T09:27:12.000-06:00,0.0,0.0
1891650,3090825376100020305,2016-05-05T10:32:13.000-06:00,0.0,0.0
1892063,-3302292269770599874,2016-05-06T10:00:54.000-06:00,0.0,0.0
1892826,-5859579502254612643,2016-05-05T16:25:38.000-06:00,115.43,38.88
1892967,3363023070409047955,2016-05-05T15:57:55.000-06:00,104.01,24.83
1893407,-6208003657067402733,2016-05-03T11:13:55.000-06:00,0.0,0.0
1893744,5296492711417993681,2016-05-06T16:01:59.000-06:00,117.2,31.76
1896483,430607967663970332,2016-05-05T17:17:46.000-06:00,0.0,0.0
1897238,3801865298173761943,2016-05-01T18:04:51.000-06:00,113.81,23.06
1900787,3085032053207652106,2016-05-04T19:18:26.000-06:00,0.0,0.0
1901349,3421601756961206188,2016-05-03T14:14:11.000-06:00,104.17,30.65
1901877,8288259896993765214,2016-05-07T19:10:04.000-06:00,113.23,35.24
1901912,3954011427686181902,2016-05-07T19:03:50.000-06:00,113.6,35.2
1902456,6729825302198126682,2016-05-01T20:37:20.000-06:00,108.31,22.83
1903485,8372103423611395295,2016-05-02T15:27:51.000-06:00,121.27,31.24
1904362,-6238286127300019791,2016-05-05T20:00:04.000-06:00,116.5,39.86
1905208,-5767304564679115024,2016-05-03T16:41:59.000-06:00,113.68,34.61
1905463,-4931021408711029453,2016-05-04T16:31:33.000-06:00,0.0,0.0
1907412,-4377693800009420278,2016-05-05T21:50:51.000-06:00,113.85,22.91
1907778,-8471646234582554291,2016-05-06T21:22:47.000-06:00,109.2,21.65
1909386,2334568628287627595,2016-05-02T18:23:11.000-06:00,117.05,30.53
1910858,895296391523248932,2016-05-06T18:38:41.000-06:00,0.0,0.0
1911267,-4814793614000680392,2016-05-07T18:36:35.000-06:00,116.65,40.12
1911441,3939898031144571642,2016-05-01T19:18:09.000-06:00,113.02,28.17
1911466,-6256617367794058339,2016-05-07T22:05:32.000-06:00,0.0,0.0
1911798,-4863202513001060146,2016-05-01T22:59:22.000-06:00,113.89,34.74
1912343,-6445669395677604924,2016-05-02T23:54:06.000-06:00,119.63,39.94
1915098,8753379831218568968,2016-05-01T20:57:23.000-06:00,0.0,0.0
1915913,-4882714793096602370,2016-05-05T21:25:11.000-06:00,114.33,30.65
1916976,7623319621670127844,2016-05-04T22:06:56.000-06:00,0.0,0.0
1917686,1937156966073450113,2016-05-01T23:11:37.000-06:00,0.0,0.0
1919243,-7831242188886594927,2016-05-06T00:53:09.000-06:00,1.0,1.0
1920467,-6997478151252906763,2016-05-03T02:57:51.000-06:00,1.0,1.0
1920576,-3658184614381328883,2016-05-04T02:56:37.000-06:00,0.0,0.0
1923721,-1729876333178970968,2016-05-01T07:18:11.000-06:00,102.91,24.68
1924626,-2726586691468891987,2016-05-04T07:21:53.000-06:00,113.66,22.82
1925462,3342260349965142290,2016-05-02T08:07:48.000-06:00,106.63,26.67
1926751,5473793327541535930,2016-05-07T08:19:41.000-06:00,105.08,31.09
1927489,-8906889682563706361,2016-05-04T09:35:35.000-06:00,114.04,22.72
1934130,3198111679433927531,2016-05-03T13:44:59.000-06:00,111.23,34.76
1934239,-3971573605151318570,2016-05-04T13:46:11.000-06:00,104.06,30.81
1934672,4532493227741287892,2016-05-06T13:23:53.000-06:00,0.0,0.0
1941169,6000807467253437550,2016-05-07T17:19:25.000-06:00,116.9,32.81
1943270,2412349499401724317,2016-05-02T19:26:05.000-06:00,0.0,0.0
1943669,3336704991440799909,2016-05-03T19:38:35.000-06:00,120.69,27.94
1947094,-8314945851124818091,2016-05-03T21:47:19.000-06:00,0.0,0.0
1947521,4631836606964127417,2016-05-05T21:22:15.000-06:00,115.56,38.88
1948355,-358884126853665274,2016-05-01T22:19:54.000-06:00,114.2,30.46
1949059,2415000308405618006,2016-05-03T22:18:43.000-06:00,117.16,35.07
1950385,6992241719438611315,2016-05-02T23:15:08.000-06:00,119.19,26.1
1950604,5088319717681941509,2016-05-03T23:23:06.000-06:00,113.57,23.01
1951297,-7369693784883843916,2016-05-05T23:02:24.000-06:00,118.75,32.09
1951442,1186608308763918427,2016-05-06T23:33:34.000-06:00,113.73,22.8
1954926,-9169850355110102287,2016-05-04T00:19:13.000-06:00,116.66,23.51
1955181,-5692177972768266930,2016-05-06T00:27:36.000-06:00,1.0,1.0
1955673,6969627977459919762,2016-05-03T01:47:10.000-06:00,119.96,30.54
1955732,-6625855039167583502,2016-05-03T01:50:38.000-06:00,118.41,24.72
1956183,-3426279126986433059,2016-05-01T02:23:26.000-06:00,0.0,0.0
1956232,8917868221048368713,2016-05-02T02:24:10.000-06:00,0.0,0.0
1956831,-8683600556219660355,2016-05-03T03:28:10.000-06:00,102.73,25.09
1957385,-4273131949636341058,2016-05-06T04:47:10.000-06:00,109.5,18.26
1957416,512536080377762488,2016-05-07T04:05:02.000-06:00,115.24,35.15
